feature,f_score,rank,selected,vimp_cov,delta,abs_delta,sign,mean_early,mean_late,score_blend,blend_rank
girl with,12.845621968047496,66,0,0.0,0.00018825617947743718,0.00018825617947743718,1,0.0024937959814253633,0.0026820521609028005,0.3642578125,364
desert,2.3117854298651395,191,0,0.0,-0.0006123351527176305,0.0006123351527176305,-1,0.0037123855422973627,0.0031000503895797322,0.3577473958333333,365
architecture,2.612162520061034,182,0,0.0,-0.0005429352114935657,0.0005429352114935657,-1,0.002980871317278101,0.002437936105784535,0.3551432291666667,366
large,0.3523390356469144,349,0,0.00025398891066607084,0.0006647137691405481,0.0006647137691405481,1,0.004023849446829923,0.004688563215970471,0.3541666666666667,367
bowater,18.47790572872306,47,0,0.0,5.750054379925155e-05,5.750054379925155e-05,1,0.0019434200946708254,0.002000920638470077,0.3538411458333333,368
landscape,11.732086771048236,76,0,0.0,-0.00016236617827814978,0.00016236617827814978,-1,0.00678638487074933,0.00662401869247118,0.3525390625,369
faces,0.37674979126427016,341,0,0.00024227405100760402,0.0006479318528191582,0.0006479318528191582,1,0.0021201180415673176,0.0027680498943864758,0.3515625,370
walking,0.7585068659613748,289,0,0.0,-0.0010690709017163124,0.0010690709017163124,-1,0.00392947166980646,0.0028604007680901474,0.3505859375,371
environment,0.2518094294242168,373,0,0.0003902487859246546,0.0005482513741377833,0.0005482513741377833,1,0.00257326981470631,0.003121521188844093,0.3502604166666667,372
made of,2.4647938661584616,187,0,0.0,0.0005251258800612526,0.0005251258800612526,1,0.0050669769463740294,0.005592102826435282,0.3499348958333333,373
model,14.290801614934427,62,0,0.0,-9.093062758228814e-05,9.093062758228814e-05,-1,0.003139811710888839,0.0030488810833065507,0.3499348958333333,374
film still,2.238228613857751,197,0,0.00027053143344358524,-4.657480182508004e-05,4.657480182508004e-05,-1,0.0036654477066056144,0.0036188729047805343,0.349609375,375
very very,0.18607104920534914,394,0,0.0,-0.0015841774119721588,0.0015841774119721588,-1,0.0026952930552367796,0.0011111156432646208,0.3492838541666667,376
ratio,0.017648221153530357,475,0,0.0002496414320710274,0.0012041485757801468,0.0012041485757801468,1,0.0015695830536759834,0.00277373162945613,0.3444010416666667,377
pastel,0.651094798402121,304,0,0.0,0.001074444821688043,0.001074444821688043,1,0.002361971100757492,0.003436415922445535,0.3434244791666667,378
drawing,0.2879583905540635,366,0,0.0002995375243287033,-0.0005986217481011181,0.0005986217481011181,-1,0.005095177535731688,0.00449655578763057,0.3430989583333333,379
small,0.6043064615075026,311,0,0.0,-0.0010833761054947883,0.0010833761054947883,-1,0.004658679692969398,0.0035753035874746095,0.3427734375,380
cosmic,0.8060362086514683,278,0,0.0,0.0009283736929001658,0.0009283736929001658,1,0.0020726861025034964,0.003001059795403662,0.3427734375,381
extremely detailed,0.03615500056676623,457,0,0.0008956340343348725,0.0005014047046216774,0.0005014047046216774,1,0.004284014581204219,0.004785419285825897,0.3411458333333333,382
matte painting,2.4368614514742584,188,0,0.0,-0.00048026928496886813,0.00048026928496886813,-1,0.005309908585344189,0.004829639300375321,0.3401692708333333,383
scene,0.04438855949805229,450,0,0.0004592561196626573,-0.0008004726644677915,0.0008004726644677915,-1,0.00512101000174739,0.0043205373372795985,0.3391927083333333,384
huge,1.9801658615137225,209,0,0.0002182726176593674,9.85965827694675e-05,9.85965827694675e-05,1,0.0031778551295477105,0.003276451712317178,0.3372395833333333,385
wide,3.1895580091500975,164,0,2.2421487895270328e-05,0.00013805578585171594,0.00013805578585171594,1,0.006222765819846095,0.006360821605697811,0.3359375,386
ultra detailed,0.03165597073780572,459,0,0.0001272878763215358,-0.0012823941512167996,0.0012823941512167996,-1,0.004701844670809094,0.0034194505195922946,0.3333333333333333,387
baarle ilya,0.45944616987939735,325,0,0.0004273839050054422,-0.0002479037800309763,0.0002479037800309763,-1,0.0017188104306684528,0.0014709066506374765,0.3326822916666667,388
profile,7.3743852341327925,106,0,0.0,0.00016165026895296423,0.00016165026895296423,1,0.002514724389436197,0.0026763746583891614,0.3323567708333333,389
retro,0.003242676028866221,501,0,0.0003218758965169692,0.0011389497827517985,0.0011389497827517985,1,0.0024088854334047734,0.003547835216156572,0.3313802083333333,390
that,0.8038216093265311,279,0,0.0,-0.0008413872136543055,0.0008413872136543055,-1,0.004426597870661715,0.003585210657007409,0.3297526041666667,391
hopper,0.5763553537634578,315,0,0.0,0.0010406363603209724,0.0010406363603209724,1,0.0020386456677144458,0.003079282028035418,0.3297526041666667,392
epic,2.422575663248909,190,0,9.23149061759203e-05,-0.00011509146645854139,0.00011509146645854139,-1,0.008999407069346842,0.0088843156028883,0.3294270833333333,393
art sharp,0.01568607156135605,476,0,0.00032563758296268923,0.0009689463705438287,0.0009689463705438287,1,0.0024859821803082955,0.0034549285508521242,0.3287760416666667,394
mullins,0.6199491136591789,308,0,8.92105067340669e-05,0.0005338682293247053,0.0005338682293247053,1,0.002576018004658002,0.0031098862339827074,0.3287760416666667,395
and wlop,7.34605802306402,107,0,0.0,0.00012206090340326041,0.00012206090340326041,1,0.0019835969389004433,0.0021056578423037037,0.3271484375,396
alien,0.4189461782697836,335,0,0.00010898679487838248,0.0006390064734362929,0.0006390064734362929,1,0.0049714377570669365,0.005610444230503229,0.3268229166666667,397
god,0.47441686987515524,323,0,0.00017784072828639486,-0.0004810887896708974,0.0004810887896708974,-1,0.004380170327660224,0.0038990815379893263,0.3268229166666667,398
old,1.6003786582351676,230,0,0.0002437984714211897,7.460160205184814e-05,7.460160205184814e-05,1,0.00657696127468165,0.006651562876733498,0.3255208333333333,399
illustration of,1.0793354800979862,260,0,0.0,-0.0007087527445830692,0.0007087527445830692,-1,0.0043869185774469115,0.0036781658328638423,0.3245442708333333,400
depth,0.42998638591557314,333,0,0.0003254365207104761,0.00029041485356488556,0.00029041485356488556,1,0.0042226478651416184,0.004513062718706504,0.32421875,401
wallpaper,1.1407454584653374,256,0,0.0,0.0006591734462217036,0.0006591734462217036,1,0.0024588245951205566,0.00311799804134226,0.3225911458333333,402
through,3.5988297835602636,157,0,0.0,0.00026528107399350796,0.00026528107399350796,1,0.003515346108776562,0.00378062718277007,0.3219401041666667,403
and white,0.0750302977391361,431,0,0.001178467467797689,0.00019776299685915922,0.00019776299685915922,1,0.004448219514052459,0.0046459825109116185,0.3196614583333333,404
edward,0.21869886612971878,385,0,0.0002839295209584285,0.0005242602248556223,0.0005242602248556223,1,0.002873333504531592,0.0033975937293872142,0.3190104166666667,405
kuvshinov rossdraws,1.9395863268502298,211,0,0.00022845469722415618,9.329246181489018e-07,9.329246181489018e-07,1,0.0016859812166074998,0.0016869141412256487,0.3190104166666667,406
high contrast,0.18183459771417596,395,0,0.0,0.001326249625324848,0.001326249625324848,1,0.0015358679915522917,0.0028621176168771396,0.3186848958333333,407
warm,0.7706769132030379,286,0,5.111347831715674e-05,0.00046281556619111536,0.00046281556619111536,1,0.0021480059972364927,0.002610821563427608,0.318359375,408
inspired by,0.3933609222364083,339,0,0.0,-0.001051729090908297,0.001051729090908297,-1,0.0030475571551650303,0.0019958280642567335,0.3154296875,409
high resolution,0.1893953254933134,393,0,0.0001853755238227075,0.0007199992113829539,0.0007199992113829539,1,0.0029911573259545476,0.0037111565373375015,0.3151041666666667,410
green,0.12233731944100343,415,0,0.0005137820042199913,-0.00039854640479984084,0.00039854640479984084,-1,0.00487292727777925,0.004474380872979409,0.3125,411
ross,0.9313817707367588,271,0,0.00012400100379574513,0.00027343156782463993,0.00027343156782463993,1,0.0029990791575282894,0.0032725107253529294,0.3118489583333333,412
baroque,2.733067508859987,176,0,0.0,0.0002713045702835361,0.0002713045702835361,1,0.0021505113984085916,0.0024218159686921277,0.3115234375,413
rockwell,7.1330591671181445,108,0,0.0,4.506979258545865e-05,4.506979258545865e-05,1,0.0023728200750096663,0.002417889867595125,0.3108723958333333,414
ross tran,3.706721794433811,153,0,0.0,0.00021133342122167924,0.00021133342122167924,1,0.002074179200038641,0.00228551262126032,0.3108723958333333,415
tran,3.706721794433811,154,0,0.0,0.00021133342122167924,0.00021133342122167924,1,0.002074179200038641,0.00228551262126032,0.3108723958333333,416
grey,0.06874126839900392,435,0,8.880525254161581e-05,0.0010648517757510891,0.0010648517757510891,1,0.0024765784415195706,0.0035414302172706597,0.310546875,417
movie,0.25343512600287016,372,0,0.0007819974574510622,-6.902362191012201e-05,6.902362191012201e-05,-1,0.009875484874505276,0.009806461252595154,0.310546875,418
robot,0.3434308290721239,354,0,1.3092250120195364e-06,-0.0007891905550501356,0.0007891905550501356,-1,0.0068552141509107675,0.006066023595860632,0.3098958333333333,419
stars,4.17674906057209,136,0,0.0,-0.00012600206584748985,0.00012600206584748985,-1,0.0026834605968518153,0.0025574585310043254,0.3089192708333333,420
moebius,0.37388480741960833,342,0,9.388383391862047e-05,0.0005306766431651955,0.0005306766431651955,1,0.003271129174844803,0.0038018058180099984,0.30859375,421
clean,0.07725901430719515,430,0,0.0,0.001406157303676147,0.001406157303676147,1,0.001856640909903581,0.003262798213579728,0.3082682291666667,422
shinkai and,0.2375338321652819,380,0,0.0004040137080773205,0.0003098877913828061,0.0003098877913828061,1,0.0017099655364885315,0.0020198533278713376,0.3079427083333333,423
brown,0.24633718557661044,375,0,0.000135244062070404,0.0006375644526633649,0.0006375644526633649,1,0.00310311045520461,0.003740674907867975,0.306640625,424
atmospheric,0.5887123034305279,314,0,0.00025102485884692216,0.00024495458957152737,0.00024495458957152737,1,0.003195273945016209,0.0034402285345877365,0.3059895833333333,425
gold,0.3515322889242828,350,0,0.0,0.001009623790327294,0.001009623790327294,1,0.0032535064946559943,0.004263130284983288,0.3050130208333333,426
bagshaw,3.7791472439153946,150,0,0.0,-0.00013706632454946188,0.00013706632454946188,-1,0.0028012733487011083,0.0026642070241516464,0.3011067708333333,427
night,0.14781440346457528,408,0,7.50516240732064e-05,0.0008530966122945165,0.0008530966122945165,1,0.007306401494315081,0.008159498106609597,0.30078125,428
vector,0.1332268514007325,411,0,0.00038889459411917544,0.0004236850507446251,0.0004236850507446251,1,0.002942891958485244,0.003366577009229869,0.30078125,429
life,0.2386526882376287,379,0,0.0,0.0010995453455189923,0.0010995453455189923,1,0.002194904910076266,0.0032944502555952585,0.2991536458333333,430
photograph of,0.340729715509724,355,0,0.0,0.0009700846905232874,0.0009700846905232874,1,0.004362659236015536,0.005332743926538823,0.2991536458333333,431
steampunk,0.7991383785341558,280,0,4.706197417424024e-06,0.0003738673904204034,0.0003738673904204034,1,0.0035968134161498246,0.003970680806570228,0.298828125,432
thomas,0.04329712585012234,452,0,0.00013036041955821303,0.000958200778871536,0.000958200778871536,1,0.002860556063344076,0.003818756842215612,0.298828125,433
movie still,0.2087786994409278,388,0,0.0,0.0011459735870469907,0.0011459735870469907,1,0.002487920240423103,0.0036338938274700938,0.2985026041666667,434
in style,0.23173535292296965,382,0,0.0,0.0010708614369548453,0.0010708614369548453,1,0.0025167733361864007,0.003587634773141246,0.2919921875,435
on the,0.023561454100360674,467,0,0.0007369059644788377,-0.0003015254294156302,0.0003015254294156302,-1,0.00812498186603692,0.00782345643662129,0.291015625,436
surrounded,0.019808232184756917,473,0,0.0007172703515784516,0.00035787708895801667,0.00035787708895801667,1,0.0022535517690985976,0.0026114288580566143,0.2903645833333333,437
the background,0.13539109805511698,410,0,0.0003909103177271114,-0.0003467974472950515,0.0003467974472950515,-1,0.0035386430633242297,0.003191845616029178,0.2903645833333333,438
at night,1.579213821385685,232,0,0.0,-0.00037791428629852094,0.00037791428629852094,-1,0.003373308775859667,0.002995394489561146,0.2900390625,439
resolution,0.022198263870662073,471,0,0.0009435280325217416,-0.00024167853344869619,0.00024167853344869619,-1,0.006548924771231882,0.006307246237783186,0.2890625,440
world,0.8199245538142641,276,0,0.00020907931970404642,-6.400246443115289e-05,6.400246443115289e-05,-1,0.003660549450189988,0.003596546985758835,0.28515625,441
smiling,2.93885127180108,172,0,0.0,0.0001208003835103267,0.0001208003835103267,1,0.0029625279244767516,0.0030833283079870783,0.2841796875,442
anthropomorphic,0.3379832382372149,357,0,0.0,0.0008721317662300802,0.0008721317662300802,1,0.0027703728741410596,0.0036425046403711398,0.2835286458333333,443
canvas,0.2867048015587533,367,0,0.0005296709637146983,5.43149273960165e-05,5.43149273960165e-05,1,0.00440117500933387,0.004455489936729886,0.2825520833333333,444
rhads,0.04957765158010483,446,0,8.065489186533254e-05,0.0008975993921312522,0.0008975993921312522,1,0.0020732840596255735,0.0029708834517568256,0.28125,445
magical,0.3449874269608077,352,0,0.0,0.0008385971766671557,0.0008385971766671557,1,0.002210768395972537,0.0030493655726396927,0.2802734375,446
lights,0.08043852028256761,425,0,0.00012495393802870795,-0.0006794883698128754,0.0006794883698128754,-1,0.004313446445359954,0.0036339580755470786,0.27734375,447
tom,2.266137521770104,195,0,0.0,0.00015523109537818845,0.00015523109537818845,1,0.00409593968637695,0.004251170781755138,0.2737630208333333,448
game,0.5140953739018143,319,0,0.0,-0.0005814148603397835,0.0005814148603397835,-1,0.007126925021617101,0.006545510161277317,0.2692057291666667,449
craig,1.092495677316049,259,0,0.0,0.000339409139549135,0.000339409139549135,1,0.002787631219400371,0.003127040358949506,0.2685546875,450
dressed,0.7349082969318131,292,0,0.0,0.00045885416371260713,0.00045885416371260713,1,0.002831515984289455,0.003290370148002062,0.2666015625,451
detailed portrait,0.2572499306579369,371,0,7.380217533970641e-05,0.00043274055192309147,0.00043274055192309147,1,0.00215925650720236,0.0025919970591254515,0.26171875,452
craig mullins,0.6199491136591713,309,0,0.0,0.00047385457669613454,0.00047385457669613454,1,0.0025813611274106236,0.003055215704106758,0.2607421875,453
closeup,0.014972820381884603,477,0,0.0002346537136989122,0.0006145742902385581,0.0006145742902385581,1,0.0031219229018048197,0.003736497192043378,0.2578125,454
surrounded by,0.00386253760470837,499,0,0.0006459026121435343,0.00028075563911204296,0.00028075563911204296,1,0.0022153077285890044,0.0024960633677010473,0.2565104166666667,455
dramatic lighting,0.04137793252954517,455,0,0.0009003345787625787,-1.5072724386016104e-06,1.5072724386016104e-06,-1,0.005353326926675334,0.005351819654236732,0.25,456
fine,0.00678137999517941,487,0,4.219739941778097e-06,0.0009341645039662558,0.0009341645039662558,1,0.0035234293724910356,0.0044575938764572914,0.24869791666666666,457
moody,0.046938973438346264,448,0,5.285653135942209e-07,-0.0007754460078782813,0.0007754460078782813,-1,0.003305830113636238,0.0025303841057579568,0.24739583333333334,458
dynamic lighting,0.11332522524329754,416,0,0.0001267448110231626,0.00043529366914912696,0.00043529366914912696,1,0.002335116034205911,0.002770409703355038,0.24479166666666666,459
real,0.1493998945060866,406,0,0.0,0.0008206860850353882,0.0008206860850353882,1,0.0021588060821640925,0.0029794921671994806,0.2431640625,460
black and,0.15278107696690033,405,0,0.00022900506266870408,-0.00025793897831971006,0.00025793897831971006,-1,0.004372006524371125,0.004114067546051415,0.24283854166666666,461
cgsociety,0.5265832999691066,317,0,1.693650029596775e-05,-0.00017827440934006875,0.00017827440934006875,-1,0.0058338352023889675,0.005655560793048899,0.24153645833333334,462
book,0.9464394730638012,268,0,0.0,0.00021852483544141082,0.00021852483544141082,1,0.0031133045115907944,0.003331829347032205,0.23860677083333334,463
sculpture,0.07845698780035154,427,0,0.00021289942302175246,-0.0003047764486772482,0.0003047764486772482,-1,0.0029918860158463173,0.002687109567169069,0.23567708333333334,464
made,0.4926995469133944,322,0,5.806385847722364e-05,0.00011708569776360325,0.00011708569776360325,1,0.008423968418529632,0.008541054116293235,0.234375,465
sunset,0.19721547720800575,391,0,0.0,-0.0006561012737840554,0.0006561012737840554,-1,0.0035209112924644314,0.002864810018680376,0.23404947916666666,466
joe,0.4050322749974431,338,0,0.00017114851109631917,3.5614950607694776e-05,3.5614950607694776e-05,1,0.003575547187905906,0.003611162138513601,0.23177083333333334,467
one,1.6228003623105713,228,0,0.0,2.7868946757689077e-05,2.7868946757689077e-05,1,0.0031320457550360757,0.003159914701793765,0.22884114583333334,468
surreal,5.193440642610828e-05,512,0,0.00015126600812116487,0.0006733265018460562,0.0006733265018460562,1,0.004108894550128958,0.004782221051975014,0.22786458333333334,469
depth of,0.022680251575624186,469,0,0.0005973610995453817,5.953614459524876e-05,5.953614459524876e-05,1,0.0036742130539292152,0.003733749198524464,0.22526041666666666,470
texture,0.025634222935469526,466,0,0.0,0.0009325032052769312,0.0009325032052769312,1,0.001955034344032926,0.002887537549309857,0.2216796875,471
half,0.04280765497907697,453,0,0.0001582569826267956,-0.0003898080182254426,0.0003898080182254426,-1,0.002942935028896166,0.0025531270106707235,0.220703125,472
matte,0.0036717340173985165,500,0,0.00037615486567454525,0.00027739090552288993,0.00027739090552288993,1,0.0067959347302947466,0.0070733256358176365,0.22005208333333334,473
star,0.3677036543525282,344,0,0.00014281963118105068,-8.465180059592705e-06,8.465180059592705e-06,-1,0.0038974476892330166,0.003888982509173424,0.21875,474
horror,0.34444474072801506,353,0,0.0,0.0004010400938886296,0.0004010400938886296,1,0.005060370940142677,0.005461411034031307,0.2177734375,475
top,0.012907152556828796,479,0,0.0,0.0009374812311808509,0.0009374812311808509,1,0.0034933754109941753,0.004430856642175026,0.2158203125,476
artstation by,0.04429206745042173,451,0,0.0003724767558781055,-8.381997966246633e-05,8.381997966246633e-05,-1,0.002624770619980196,0.0025409506403177295,0.21158854166666666,477
smoke,0.29833390242830243,361,0,0.0,0.0003836871600608506,0.0003836871600608506,1,0.003275161567083482,0.0036588487271443327,0.2080078125,478
vintage,0.07817498197883667,428,0,0.0,0.0006221396545512889,0.0006221396545512889,1,0.00280453114842986,0.0034266708029811487,0.20475260416666666,479
front,0.0015386877324479668,506,0,0.00027363763483973354,-0.0003182584859646939,0.0003182584859646939,-1,0.004064836342102419,0.003746577856137725,0.203125,480
award winning,0.10317007142865439,418,0,0.0002640400244747385,-3.9696661010058844e-05,3.9696661010058844e-05,-1,0.006946902326349172,0.006907205665339113,0.203125,481
eye,0.16483857442387256,403,0,0.0,-0.0004961039316030173,0.0004961039316030173,-1,0.00283347838004078,0.0023373744484377628,0.20279947916666666,482
dan,0.07767698756690655,429,0,0.0,-0.000606884211428124,0.000606884211428124,-1,0.0030720043995675055,0.0024651201881393816,0.2021484375,483
from the,0.06799092777175346,436,0,0.00025659255079539696,-8.542731572261462e-05,8.542731572261462e-05,-1,0.005394448747968362,0.005309021432245748,0.19921875,484
award,0.0717219015294388,434,0,0.00031513350504199184,7.279657907335174e-06,7.279657907335174e-06,1,0.007148673178139016,0.007155952836046351,0.19791666666666666,485
david,0.021515373613895734,472,0,0.0,-0.0008035088498298758,0.0008035088498298758,-1,0.004497510697322029,0.003694001847492153,0.19759114583333334,486
fire,0.24474765115541222,376,0,0.0,0.000357146148074766,0.000357146148074766,1,0.002636875714665459,0.002994021862740225,0.19368489583333334,487
deep,0.05605565566006515,444,0,0.00024889164174545013,0.00011134928136128123,0.00011134928136128123,1,0.0036733493943258057,0.003784698675687087,0.19270833333333334,488
cartoon,0.09575205151293137,421,0,9.111500613502554e-05,-0.00019415832897569244,0.00019415832897569244,-1,0.0038357043672649794,0.003641546038289287,0.19140625,489
monster,0.05037548743943331,445,0,0.0,-0.0006018319011063785,0.0006018319011063785,-1,0.0042945657854517065,0.003692733884345328,0.1904296875,490
of field,0.004052876353256117,498,0,0.00024598478128880035,0.0002658974554498976,0.0002658974554498976,1,0.0036056511893387748,0.0038715486447886724,0.18815104166666666,491
sitting,0.34912231685057143,351,0,0.0,-0.0002182179172911308,0.0002182179172911308,-1,0.005293469650814486,0.005075251733523355,0.18391927083333334,492
bokeh,0.07252617035268208,433,0,0.0,0.0004976890140277971,0.0004976890140277971,1,0.0028142679160793735,0.0033119569301071706,0.18391927083333334,493
shot of,0.27117217070396865,369,0,0.0,-0.0002448915108407019,0.0002448915108407019,-1,0.002672563638775286,0.002427672127934584,0.1787109375,494
mumford,0.0013841019904515975,507,0,5.334806326428152e-05,-0.00046955070561761946,0.00046955070561761946,-1,0.0026486888078882708,0.0021791381022706513,0.17708333333333334,495
two,0.004208580473282322,497,0,0.0,0.0007356125835499376,0.0007356125835499376,1,0.002691059419412547,0.003426672002962485,0.17415364583333334,496
high detail,0.006608364950157855,489,0,0.0002035244509221399,-0.00023105084006709836,0.00023105084006709836,-1,0.006304950047550637,0.006073899207483539,0.173828125,497
super,0.17514412723879255,397,0,6.854720395887143e-05,-3.532895253918278e-05,3.532895253918278e-05,-1,0.0038962851622203845,0.0038609562096812017,0.17122395833333334,498
art trending,0.24058993101903756,378,0,0.0,-0.00023221976295344834,0.00023221976295344834,-1,0.003425590346594863,0.0031933705836414148,0.17024739583333334,499
natural,0.06251103496265674,442,0,0.0,0.0004648404181499034,0.0004648404181499034,1,0.0030602440031191895,0.003525084421269093,0.17024739583333334,500
low,0.012099199731221527,480,0,0.0,-0.0005150778064012206,0.0005150778064012206,-1,0.0038765773293775964,0.0033614995229763757,0.15657552083333334,501
pixar,0.06609380618203711,439,0,0.0,0.00035810844966146626,0.00035810844966146626,1,0.003513492540335582,0.003871600989997048,0.15397135416666666,502
on canvas,0.004350817302720972,495,0,2.4930983501999886e-05,-0.00028142603490640414,0.00028142603490640414,-1,0.0038237601315961626,0.0035423340966897585,0.15364583333333334,503
winning,0.010736717837148748,481,0,0.00020292681639715732,5.052967627956588e-05,5.052967627956588e-05,1,0.007126550750127564,0.00717708042640713,0.14583333333333334,504
and lois,0.010113429434553435,483,0,2.9100885124093217e-05,0.00021079156951119265,0.00021079156951119265,1,0.0014958995556410472,0.00170669112515224,0.14127604166666666,505
japanese,0.042633565674610345,454,0,0.0,-0.0003212861493835503,0.0003212861493835503,-1,0.0037793938912287803,0.00345810774184523,0.14029947916666666,506
professional,0.06351826798506023,441,0,0.0,-0.00025243367036672983,0.00025243367036672983,-1,0.0037128309301460868,0.003460397259779357,0.1337890625,507
dan mumford,0.0013841019904515975,508,0,0.0,-0.00046955070561761946,0.00046955070561761946,-1,0.0026486888078882708,0.0021791381022706513,0.12923177083333334,508
into,0.061024760988357955,443,0,0.0,-0.00010234797634181038,0.00010234797634181038,-1,0.004013975080693116,0.003911627104351305,0.10384114583333333,509
medium,0.009921484292205731,484,0,0.0,-0.0001723334107951494,0.0001723334107951494,-1,0.002869544482888242,0.0026972110720930925,0.0888671875,510
cyborg,0.004227780756194252,496,0,0.0,0.00014218616710820475,0.00014218616710820475,1,0.003881079485818416,0.004023265652926621,0.0771484375,511
modern,0.014821422266201846,478,0,0.0,-4.911932665907894e-05,4.911932665907894e-05,-1,0.003365309293185591,0.0033161899665265122,0.0712890625,512
